Time,CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,%idle
12:22:34,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00
12:22:35,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00
12:22:36,3,0.00,0.00,1.01,0.00,0.00,0.00,0.00,0.00,0.00,98.99
