Time,CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,%idle
12:22:34,6,1.98,0.00,0.99,0.00,0.00,0.00,0.00,0.00,0.00,97.03
12:22:35,6,0.00,0.00,0.99,0.00,0.00,0.00,0.00,0.00,0.00,99.01
12:22:36,6,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00
