Time,CPU,%usr,%nice,%sys,%iowait,%irq,%soft,%steal,%guest,%gnice,%idle
12:22:34,4,1.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.99
12:22:35,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00
12:22:36,4,0.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,99.01
